0CM_CDT5,0VTYPE,0FISCPER,..._CURRCY,ZPI_SVL
677,52,2018016,CNY,483835.7377031727
527,52,2018008,CNY,321220.3399754964
659,52,2020002,CNY,643363.5595877176
680,52,2019012,CNY,929005.592986673
219,52,2020024,CNY,1208647.4898247696
546,52,2020032,CNY,1433333.4045988452
922,52,2018019,CNY,1759233.3968219503
407,52,2019003,CNY,1352131.149188464
27,52,2020050,CNY,644279.9406254396
531,52,2019050,CNY,1315455.8346982468
850,52,2019024,CNY,772566.155254158
157,52,2020038,CNY,1047473.0605339676
428,52,2018035,CNY,653019.4327565846
218,52,2019035,CNY,604672.4978899583
271,52,2019038,CNY,239439.41692221255
437,52,2019024,CNY,1316543.83441725
125,52,2019028,CNY,692109.9272396631
390,52,2019034,CNY,126326.40300041038
968,52,2020026,CNY,1145524.5369662493
153,52,2018022,CNY,272224.9057940866
433,52,2020006,CNY,196285.1205490013
277,52,2019003,CNY,1106245.4891097448
958,52,2018042,CNY,104207.29626090918
117,52,2018010,CNY,1147730.4542846954
618,52,2018039,CNY,1770877.263252908
323,52,2019027,CNY,22244.095997694287
456,52,2020046,CNY,686790.4740853729
784,52,2018006,CNY,1278386.2542697443
644,52,2019007,CNY,867176.101756311
569,52,2020032,CNY,1080011.4577432403
859,52,2020022,CNY,1059060.6788554986
594,52,2020016,CNY,570852.5104854268
892,52,2019031,CNY,565817.5920306894
622,52,2018020,CNY,1633455.6140933041
870,52,2020017,CNY,511487.0533598292
939,52,2019021,CNY,448710.984662905
5,52,2018028,CNY,661322.2516619421
362,52,2019044,CNY,98518.42028379986
54,52,2019031,CNY,3566.740123019149
972,52,2020015,CNY,776135.7624055061
990,52,2020003,CNY,86159.13821458437
896,52,2020023,CNY,9785.723064875066
944,52,2018006,CNY,1404320.8973712842
299,52,2020040,CNY,791798.2113930567
659,52,2020031,CNY,778530.0440806863
482,52,2019002,CNY,936773.6935918
410,52,2018018,CNY,1216214.1059254103
819,52,2018010,CNY,1397578.762005251
461,52,2018039,CNY,1506348.9651817118
92,52,2020031,CNY,403422.8452237233
157,52,2020036,CNY,122706.48991407288
604,52,2018046,CNY,1423672.9073060837
133,52,2020031,CNY,1689719.1861290897
906,52,2018051,CNY,201894.688231427
87,52,2019051,CNY,1440701.148595262
896,52,2020023,CNY,202626.9134722432
642,52,2018010,CNY,1446866.9011343904
793,52,2019011,CNY,675329.9541036513
851,52,2019004,CNY,1122584.562994619
947,52,2020013,CNY,328726.52203251695
664,52,2020014,CNY,557586.2280999471
246,52,2018025,CNY,1580359.4522885652
699,52,2019033,CNY,900468.1722003791
52,52,2019030,CNY,1282886.8276003154
770,52,2019040,CNY,959779.2800707886
765,52,2018049,CNY,1735240.5574454798
254,52,2019052,CNY,363695.239562123
319,52,2020037,CNY,78145.86375482347
71,52,2020022,CNY,1547479.2351980403
218,52,2018002,CNY,42742.448894213834
707,52,2019015,CNY,1773034.425207208
672,52,2020027,CNY,1628232.201816895
661,52,2019038,CNY,689537.4414826405
132,52,2020030,CNY,1307650.7251928884
526,52,2018037,CNY,219222.60051736067
525,52,2018047,CNY,903450.748664625
797,52,2020026,CNY,673252.820315574
693,52,2019007,CNY,1212238.4069708902
811,52,2020017,CNY,969035.1483025741
473,52,2020009,CNY,17944.17648527548
776,52,2019020,CNY,1740104.349845573
842,52,2018027,CNY,854587.7487934818
548,52,2020051,CNY,967694.0086256828
817,52,2020002,CNY,1061103.3760467907
193,52,2019030,CNY,465728.011543842
444,52,2019037,CNY,1369135.9831560627
535,52,2019006,CNY,265361.44082559465
526,52,2020014,CNY,973894.0322667804
419,52,2019043,CNY,601194.8956647575
504,52,2018042,CNY,1282767.3515574632
863,52,2019002,CNY,200357.34522535425
427,52,2019047,CNY,723178.6145175007
587,52,2018047,CNY,592144.7579966993
426,52,2019017,CNY,716669.176680256
797,52,2020052,CNY,669144.9396948462
326,52,2018015,CNY,1546346.0448738458
406,52,2018001,CNY,359272.97243224503
64,52,2018046,CNY,257286.5731040139
250,52,2018035,CNY,156306.2663600189
60,52,2020023,CNY,898511.9247319411
626,52,2019039,CNY,1450301.1799889398
497,52,2019026,CNY,341997.2299470427
14,52,2018021,CNY,106474.2046481039
338,52,2018031,CNY,648275.6305668366
926,52,2020006,CNY,359992.7300818365
934,52,2019006,CNY,1438557.1474963615
152,52,2019031,CNY,168148.86216834327
679,52,2019036,CNY,179816.88720366143
218,52,2019015,CNY,978946.7639781885
888,52,2018035,CNY,1338004.5174088865
256,52,2019012,CNY,59204.48114608456
875,52,2020022,CNY,379974.1183317545
309,52,2019038,CNY,333284.6755837429
15,52,2019038,CNY,1574171.2280246192
668,52,2019037,CNY,1093625.6213689013
245,52,2019019,CNY,1688170.0765227994
617,52,2018009,CNY,1248346.5148336336
747,52,2019047,CNY,790221.9329262305
73,52,2020016,CNY,547713.3041915811
989,52,2018005,CNY,1403571.534565365
919,52,2020012,CNY,1742684.309852195
85,52,2020049,CNY,546709.4827173516
578,52,2020014,CNY,765142.4062632142
809,52,2020001,CNY,1546421.3717211375
312,52,2019019,CNY,388750.19713370374
887,52,2019011,CNY,329115.45415417757
13,52,2018007,CNY,228247.47945297792
35,52,2020025,CNY,1087263.4624898685
84,52,2019041,CNY,292020.32151979575
162,52,2020015,CNY,410875.9180862236
995,52,2020017,CNY,1341499.806967383
682,52,2020020,CNY,104220.06418574223
522,52,2020015,CNY,1473488.99272211
618,52,2018011,CNY,492088.57369694044
427,52,2018009,CNY,1337323.114798494
19,52,2019009,CNY,567950.5001191098
609,52,2019007,CNY,519592.7254014242
90,52,2018016,CNY,1535802.7469368544
321,52,2019052,CNY,1584524.8526161911
23,52,2018046,CNY,1333740.482228653
857,52,2020026,CNY,869840.8486814549
766,52,2020035,CNY,339499.6047140426
959,52,2020018,CNY,618845.6281044976
122,52,2020031,CNY,360597.7681484844
302,52,2020014,CNY,598256.589809824
522,52,2020017,CNY,224841.88854759274
993,52,2019030,CNY,945344.4981092018
885,52,2018026,CNY,248429.85355640986
486,52,2020033,CNY,907405.9179504559
726,52,2020022,CNY,1602703.7676980235
72,52,2020047,CNY,901326.7166514833
729,52,2018014,CNY,424357.6714801229
880,52,2019050,CNY,1589899.7466741393
433,52,2019030,CNY,816724.1361375651
260,52,2019009,CNY,1148917.957266322
984,52,2020012,CNY,1225089.8106898852
590,52,2019024,CNY,824104.1176959598
978,52,2018033,CNY,1342989.1091767994
926,52,2020038,CNY,638392.2273364738
198,52,2019024,CNY,1073890.474033411
508,52,2019045,CNY,1409456.0113397979
962,52,2018002,CNY,274037.3744680802
55,52,2020006,CNY,1439612.798387773
64,52,2020001,CNY,1243540.2679650008
730,52,2018041,CNY,539241.0099891204
620,52,2018008,CNY,1224920.0145696423
643,52,2020009,CNY,705428.5002712235
991,52,2018045,CNY,685101.0446967673
265,52,2020033,CNY,1086688.4982360245
812,52,2019015,CNY,1074033.5376352316
520,52,2020025,CNY,1143508.3233294429
61,52,2018017,CNY,1130897.2171392548
329,52,2020052,CNY,399445.4730567639
684,52,2018013,CNY,611295.2078585845
90,52,2020038,CNY,333915.7454603252
719,52,2019042,CNY,591779.6746038672
801,52,2019035,CNY,1724140.1586902365
815,52,2020019,CNY,639484.7365866624
45,52,2020028,CNY,1343817.745083296
511,52,2020027,CNY,1725663.6933689534
162,52,2019033,CNY,1695121.2782363775
869,52,2019018,CNY,446919.7689151716
987,52,2019026,CNY,818030.4306654958
508,52,2019048,CNY,1547475.9482540484
750,52,2019004,CNY,635680.9810571488
977,52,2019034,CNY,1158551.688815588
963,52,2020012,CNY,455938.2514262121
904,52,2020008,CNY,730023.6876878849
259,52,2018019,CNY,1739961.9878323947
439,52,2018040,CNY,1771548.9389627879
291,52,2019005,CNY,651986.0174049067
577,52,2020025,CNY,539960.1125189099
174,52,2020034,CNY,408109.19760311476
911,52,2018022,CNY,419739.1505472152
647,52,2020047,CNY,160253.09606447734
54,52,2018007,CNY,1680347.615838681
887,52,2019038,CNY,609627.3985103708
912,52,2020030,CNY,411010.088654823
277,52,2020047,CNY,1327128.0084610227
522,52,2018017,CNY,1195629.5668527898
311,52,2018005,CNY,1674000.3311228137
784,52,2019042,CNY,1180212.8622221549
844,52,2020028,CNY,625551.8256121797
900,52,2020018,CNY,421018.1665058562
378,52,2018032,CNY,1732392.5751572726
611,52,2018013,CNY,634676.7313493821
905,52,2018048,CNY,241600.1840638378
953,52,2020004,CNY,313396.447068402
478,52,2020040,CNY,1080870.4478793417
958,52,2020001,CNY,1533707.110666766
551,52,2020005,CNY,1013705.5859050736
160,52,2019041,CNY,1635239.5922016953
820,52,2020019,CNY,1239558.6409849918
738,52,2020017,CNY,544066.72700076
530,52,2019031,CNY,797595.7663608416
960,52,2019034,CNY,52115.07180506183
396,52,2020040,CNY,884340.5073605314
784,52,2020027,CNY,669991.8674925652
617,52,2020023,CNY,1479949.3488875167
450,52,2019001,CNY,21033.849563645337
438,52,2018009,CNY,1029090.7125556264
318,52,2020012,CNY,1436430.1200629408
759,52,2020019,CNY,1327789.9275539445
624,52,2018008,CNY,1420110.6396497495
229,52,2020002,CNY,276834.8661066887
656,52,2018048,CNY,1406791.0703043314
911,52,2018020,CNY,444544.616992026
505,52,2018051,CNY,858492.3101404519
497,52,2020005,CNY,34054.32478157256
163,52,2019020,CNY,157145.15260152397
827,52,2018038,CNY,476153.02029343386
314,52,2020047,CNY,1112478.392203849
606,52,2020043,CNY,1145066.784709296
872,52,2020026,CNY,15683.425831756827
454,52,2019040,CNY,1749418.2323188006
282,52,2018005,CNY,453386.52307316195
198,52,2018019,CNY,1208301.5002706116
983,52,2018035,CNY,492676.2363303506
848,52,2019048,CNY,1126637.6144475262
418,52,2019020,CNY,484967.4060548194
155,52,2019043,CNY,125957.70335961293
935,52,2018043,CNY,20906.851497957196
786,52,2020051,CNY,931463.2004716082
423,52,2018006,CNY,65916.7384492001
130,52,2019016,CNY,1193436.2838460598
938,52,2018012,CNY,298543.31696984
903,52,2018048,CNY,1390874.3021822956
238,52,2019017,CNY,1040947.6897665219
685,52,2020017,CNY,503033.3716100558
255,52,2018001,CNY,175900.40474366047
132,52,2018004,CNY,1176845.109490508
399,52,2020024,CNY,1733627.584058532
262,52,2020028,CNY,772158.1183448042
746,52,2020040,CNY,639489.628358775
136,52,2018018,CNY,1484312.8327507044
599,52,2020030,CNY,1364049.5265942847
350,52,2018024,CNY,759707.3026572865
863,52,2019022,CNY,99530.5361639644
579,52,2020021,CNY,909129.7281726322
246,52,2020033,CNY,1741540.2275760656
903,52,2018047,CNY,1331837.1947309952
163,52,2020037,CNY,899723.6079385933
396,52,2018029,CNY,1107810.2736017767
192,52,2020025,CNY,1078421.2465879128
128,52,2020043,CNY,1648516.6014051142
925,52,2018042,CNY,285058.6407422363
562,52,2020052,CNY,1026674.0473248425
457,52,2020052,CNY,855516.5231335034
847,52,2018017,CNY,293439.8140690801
803,52,2020030,CNY,12634.054848963271
54,52,2018042,CNY,90006.16455629477
915,52,2018006,CNY,1549970.5076564346
644,52,2019051,CNY,788604.1513916105
812,52,2018032,CNY,608719.7938026586
125,52,2020039,CNY,337022.09923803183
371,52,2018029,CNY,677161.099712033
71,52,2018004,CNY,368158.65019581263
850,52,2020017,CNY,1699398.051855549
787,52,2018021,CNY,147794.87427022425
557,52,2019029,CNY,1767368.5909324943
644,52,2019005,CNY,1708558.539128772
762,52,2020045,CNY,1471017.3163850403
775,52,2019010,CNY,1586700.0223879686
570,52,2019009,CNY,680414.2533076444
892,52,2018035,CNY,984067.7805753284
185,52,2018016,CNY,980513.1590926204
246,52,2018003,CNY,434241.76386364986
921,52,2020005,CNY,1455960.7745861523
338,52,2018043,CNY,871635.3913680003
334,52,2020040,CNY,613583.7487287725
982,52,2018042,CNY,1444834.686083955
646,52,2018008,CNY,1235613.0288750918
982,52,2019039,CNY,782221.6801484405
433,52,2018008,CNY,986002.0697811771
711,52,2018028,CNY,141655.2071251816
47,52,2018006,CNY,1037708.3174384034
472,52,2019005,CNY,560221.7239269629
386,52,2020006,CNY,1405074.7942502773
564,52,2019001,CNY,301959.5778235827
789,52,2018044,CNY,1255443.4289993814
862,52,2018021,CNY,766647.1455656004
796,52,2020027,CNY,1510760.532375138
156,52,2020020,CNY,1169450.9943456566
688,52,2018019,CNY,1273883.921862731
644,52,2019038,CNY,1270648.578033232
627,52,2018006,CNY,1025299.8241676164
17,52,2018015,CNY,267028.5872860115
896,52,2020007,CNY,433492.9356953852
89,52,2019027,CNY,797495.7874224659
891,52,2018013,CNY,1347884.5200567679
621,52,2019013,CNY,1002556.275491612
450,52,2020045,CNY,849631.4132896512
291,52,2019018,CNY,852607.8948143806
605,52,2019029,CNY,95591.09024735783
227,52,2019030,CNY,85954.29720391454
761,52,2020023,CNY,509418.5381350244
946,52,2019024,CNY,743772.3620056534
871,52,2018025,CNY,1208671.9516250477
869,52,2018012,CNY,4311.813745039466
788,52,2020043,CNY,1292560.4771802402
602,52,2020052,CNY,1614639.488948417
110,52,2018019,CNY,350352.77014853456
374,52,2018006,CNY,523632.8195961659
332,52,2018039,CNY,607807.9403959356
714,52,2018035,CNY,531323.0404809134
146,52,2020026,CNY,1694088.8170102227
747,52,2020022,CNY,543292.9829867422
444,52,2020021,CNY,781509.492328454
528,52,2019044,CNY,313328.0883794233
458,52,2020048,CNY,1363281.388123182
419,52,2018009,CNY,904883.6871195644
578,52,2020014,CNY,1321735.6083406
478,52,2018004,CNY,43443.10338942112
800,52,2018015,CNY,909324.7633390782
997,52,2018027,CNY,329394.62002903095
720,52,2019050,CNY,686479.2276525716
493,52,2020049,CNY,456729.99190484034
323,52,2018022,CNY,1308939.9073643186
184,52,2020047,CNY,1625581.8982667287
552,52,2018039,CNY,654154.2012524012
327,52,2019009,CNY,1615151.3975128785
264,52,2018030,CNY,1624299.7424164142
592,52,2019033,CNY,1654639.7707250414
800,52,2019004,CNY,1222394.9794810636
795,52,2020023,CNY,1292605.0514802856
538,52,2020027,CNY,1737209.6837387432
683,52,2020010,CNY,634802.5987959884
155,52,2018001,CNY,220566.05277397507
92,52,2018031,CNY,259944.2171970761
392,52,2019025,CNY,1250902.0404600436
899,52,2019041,CNY,1599615.585491284
905,52,2018005,CNY,573818.9169051708
579,52,2020032,CNY,1409462.5298951308
103,52,2018035,CNY,1412721.0396172479
921,52,2019021,CNY,475176.76963866415
466,52,2019038,CNY,985929.8263301828
713,52,2020044,CNY,1089668.2666444515
393,52,2018005,CNY,1577262.5531547752
784,52,2020044,CNY,663893.768120832
905,52,2018025,CNY,640391.1335883038
90,52,2019045,CNY,1028067.318930039
283,52,2019005,CNY,361332.46346071275
860,52,2020025,CNY,911640.7707448251
811,52,2019021,CNY,1058546.8047779244
607,52,2018026,CNY,1639113.0342621652
625,52,2020003,CNY,910904.4850141506
210,52,2019047,CNY,1735563.662685075
52,52,2020026,CNY,391622.30383704696
703,52,2018038,CNY,1483395.39696213
293,52,2020051,CNY,103925.69785246716
456,52,2018006,CNY,1597534.5737553998
292,52,2019019,CNY,1662151.3979508493
981,52,2020034,CNY,578643.4994904536
406,52,2020005,CNY,1236940.2134478868
452,52,2018042,CNY,435714.0197456233
329,52,2019034,CNY,1020902.6685356742
447,52,2020002,CNY,1396534.0254981397
130,52,2020009,CNY,202032.83121568238
276,52,2018007,CNY,507438.95050957677
756,52,2020017,CNY,933637.9326377463
520,52,2020031,CNY,47490.30547490848
867,52,2020026,CNY,1060577.0954872922
424,52,2018002,CNY,1039338.3530840592
330,52,2019010,CNY,1636084.591511625
177,52,2019028,CNY,1119018.247076306
918,52,2018026,CNY,1704050.7317795686
284,52,2019009,CNY,432478.61389763944
584,52,2020003,CNY,476849.10480661446
804,52,2018049,CNY,203110.27008151775
434,52,2018025,CNY,382422.3200135104
325,52,2019049,CNY,975911.9308526309
686,52,2018031,CNY,1306881.4667425752
557,52,2018013,CNY,484319.8652422847
138,52,2018001,CNY,1614290.0083805358
920,52,2020037,CNY,1689264.1183708108
164,52,2018028,CNY,1375579.02778012
778,52,2019047,CNY,1249916.7500181529
956,52,2019016,CNY,1240687.672586313
567,52,2020005,CNY,1411165.7257865241
370,52,2018021,CNY,1025087.3593439577
263,52,2019018,CNY,737905.308044534
415,52,2020024,CNY,181326.93856291528
162,52,2019045,CNY,1354352.7088658977
992,52,2018031,CNY,519395.2964121881
548,52,2018020,CNY,1556027.5468121357
410,52,2020009,CNY,1066120.8111745543
158,52,2020031,CNY,132921.0682679558
365,52,2019007,CNY,500194.21740357194
558,52,2018018,CNY,625012.5669253918
492,52,2018010,CNY,1250073.1029272496
747,52,2020044,CNY,1575265.3261846048
531,52,2020008,CNY,572527.7203178827
695,52,2019017,CNY,1517882.55632548
14,52,2018009,CNY,481514.51665763283
390,52,2020044,CNY,1473946.7512511662
357,52,2020008,CNY,271302.89184356946
766,52,2019051,CNY,1312536.989616668
978,52,2019030,CNY,1337593.1715458792
198,52,2020045,CNY,1533324.7859454018
163,52,2018004,CNY,1143435.1918398736
968,52,2018026,CNY,1566283.2534470826
350,52,2019050,CNY,724207.5482513835
858,52,2018044,CNY,834005.0409416191
253,52,2018027,CNY,605388.1641791501
548,52,2020007,CNY,1768274.6124868826
745,52,2020008,CNY,561666.3736486714
635,52,2020006,CNY,866229.8003738481
632,52,2018039,CNY,32468.72731474803
909,52,2019017,CNY,1192526.1860377407
690,52,2018038,CNY,1066955.8662077864
513,52,2020001,CNY,1531475.7475510451
354,52,2020009,CNY,1625642.4244877237
910,52,2020021,CNY,766871.806358061
84,52,2019043,CNY,1006322.0156363194
646,52,2018013,CNY,1405810.6703173
825,52,2018047,CNY,1201956.0607325626
229,52,2020040,CNY,465263.7916281831
374,52,2020020,CNY,857671.920434438
136,52,2019019,CNY,1406039.891644472
243,52,2020017,CNY,473268.9768009436
532,52,2020042,CNY,806975.5462924176
787,52,2020018,CNY,859247.547312489
318,52,2018011,CNY,567235.2441996722
815,52,2018047,CNY,413178.8758574266
9,52,2019046,CNY,1153078.3726043303
152,52,2019004,CNY,1526035.6967776325
966,52,2020052,CNY,642057.1223723545
501,52,2020005,CNY,41076.44770685472
458,52,2020023,CNY,769517.0139245315
560,52,2020005,CNY,744238.3221061247
437,52,2020021,CNY,950243.4143500563
299,52,2020047,CNY,949347.0271377736
348,52,2020003,CNY,55337.42346582855
906,52,2018025,CNY,1231583.097978599
377,52,2019028,CNY,1670284.1646039458
865,52,2020052,CNY,444981.89514235716
685,52,2020008,CNY,1349079.4200547384
672,52,2018014,CNY,1310802.703014543
59,52,2018014,CNY,1500530.335890008
584,52,2020013,CNY,697313.0337205804
573,52,2020035,CNY,1361915.5109585817
129,52,2020006,CNY,176315.31480835573
391,52,2018047,CNY,617999.9240382516
803,52,2020028,CNY,889972.968514304
136,52,2019045,CNY,459188.82980492
325,52,2019033,CNY,1201271.2827927878
251,52,2018047,CNY,470116.3319273173
535,52,2020036,CNY,474187.9614775172
672,52,2020017,CNY,1487601.9550138793
409,52,2018045,CNY,703099.1765686924
465,52,2020015,CNY,1124391.4455835512
288,52,2020018,CNY,1714872.9279736981
292,52,2018031,CNY,12147.478930020536
21,52,2020004,CNY,1050056.396374804
893,52,2019038,CNY,445872.78608126345
234,52,2018029,CNY,1756590.127037462
770,52,2019014,CNY,1066684.4384089957
763,52,2019010,CNY,989609.987343838
540,52,2020035,CNY,3729.2850465141614
379,52,2020037,CNY,1190558.7368448845
125,52,2020012,CNY,588622.7173268978
409,52,2020017,CNY,1698898.0716478548
138,52,2018023,CNY,1437273.9864582352
659,52,2020025,CNY,16357.888155199167
975,52,2018041,CNY,1624453.304752296
613,52,2018008,CNY,1447885.9501410858
98,52,2019023,CNY,347404.15444440756
47,52,2020013,CNY,1746424.252226131
564,52,2020005,CNY,973849.6967820514
75,52,2018005,CNY,1484699.3658254182
61,52,2019033,CNY,449182.78605902405
409,52,2018028,CNY,458581.6740022753
975,52,2018051,CNY,30541.440379280517
676,52,2020015,CNY,546393.4128094215
210,52,2018018,CNY,824419.1080432727
360,52,2018052,CNY,798376.1414488722
395,52,2020025,CNY,1281734.9314235572
93,52,2020020,CNY,1182695.4886576268
106,52,2019050,CNY,1029628.4632022817
701,52,2018037,CNY,494237.0487861637
280,52,2018045,CNY,1514202.0002401103
13,52,2019015,CNY,1005208.8092785968
663,52,2018044,CNY,323621.06760520575
371,52,2020016,CNY,662211.9673024773
875,52,2019008,CNY,1612944.8668707232
769,52,2019018,CNY,393542.2713125959
236,52,2018042,CNY,68049.63114435652
94,52,2018032,CNY,1272775.2266622954
129,52,2020002,CNY,1361266.572239199
929,52,2020037,CNY,1601827.899940193
705,52,2018035,CNY,1601981.4011851184
548,52,2020017,CNY,446264.7365910015
412,52,2019025,CNY,426513.4839161454
720,52,2019048,CNY,1705412.239353402
658,52,2019015,CNY,314912.0150066514
935,52,2019042,CNY,1143289.481155668
801,52,2020041,CNY,556576.6743169009
878,52,2020045,CNY,616761.756591664
990,52,2018004,CNY,1679618.4815443847
405,52,2019039,CNY,963571.294517312
